,depth,observer,instrument,comments,geometry,state,date,Location,site
10437,131,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89104183 40.51793084),CO,2021-02-18,Cameron Pass,COCPMR
10438,119,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89099808 40.5178756),CO,2021-02-18,Cameron Pass,COCPMR
10439,137,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89095522 40.51782562),CO,2021-02-18,Cameron Pass,COCPMR
10440,106,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89091283 40.51776844),CO,2021-02-18,Cameron Pass,COCPMR
10441,98,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89086846 40.5177074),CO,2021-02-18,Cameron Pass,COCPMR
10442,114,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.8908243 40.51764631),CO,2021-02-18,Cameron Pass,COCPMR
10443,117,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89078346 40.51758566),CO,2021-02-18,Cameron Pass,COCPMR
10444,110,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89074431 40.5175234),CO,2021-02-18,Cameron Pass,COCPMR
10445,110,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.8907082 40.5174655),CO,2021-02-18,Cameron Pass,COCPMR
10446,123,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89066757 40.51739581),CO,2021-02-18,Cameron Pass,COCPMR
10447,98,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89062809 40.51732828),CO,2021-02-18,Cameron Pass,COCPMR
10448,100,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89057984 40.51726529),CO,2021-02-18,Cameron Pass,COCPMR
10449,101,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89053074 40.51719934),CO,2021-02-18,Cameron Pass,COCPMR
10450,105,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89048212 40.51713722),CO,2021-02-18,Cameron Pass,COCPMR
10451,104,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89043545 40.51707657),CO,2021-02-18,Cameron Pass,COCPMR
10452,109,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89038413 40.51700758),CO,2021-02-18,Cameron Pass,COCPMR
10453,94,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.8903716 40.51698841),CO,2021-02-18,Cameron Pass,COCPMR
10454,70,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89075486 40.51682462),CO,2021-02-18,Cameron Pass,COCPMR
10455,62,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89076251 40.51682897),CO,2021-02-18,Cameron Pass,COCPMR
10456,84,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89145876 40.51747376),CO,2021-02-18,Cameron Pass,COCPMR
10457,95,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89146896 40.51748145),CO,2021-02-18,Cameron Pass,COCPMR
10458,94,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89148409 40.51749453),CO,2021-02-18,Cameron Pass,COCPMR
10459,173,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89213151 40.51814818),CO,2021-02-18,Cameron Pass,COCPMR
10460,173,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89214101 40.51815821),CO,2021-02-18,Cameron Pass,COCPMR
10461,172,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89215598 40.518171),CO,2021-02-18,Cameron Pass,COCPMR
10462,90,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.8924864 40.5185233),CO,2021-02-18,Cameron Pass,COCPMR
10463,97,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89249256 40.51853385),CO,2021-02-18,Cameron Pass,COCPMR
10464,96,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.8925018 40.51854486),CO,2021-02-18,Cameron Pass,COCPMR
10465,178,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89291937 40.51928309),CO,2021-02-18,Cameron Pass,COCPMR
10466,173,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89291811 40.51929608),CO,2021-02-18,Cameron Pass,COCPMR
10467,169,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89291372 40.51931),CO,2021-02-18,Cameron Pass,COCPMR
10468,96,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86790942 40.56309144),CO,2021-02-18,Cameron Pass,COCPCP
10469,117,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86786725 40.56315254),CO,2021-02-18,Cameron Pass,COCPCP
10470,105,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86779731 40.56322334),CO,2021-02-18,Cameron Pass,COCPCP
10471,107,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86777868 40.56327825),CO,2021-02-18,Cameron Pass,COCPCP
10472,101,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86775694 40.56334122),CO,2021-02-18,Cameron Pass,COCPCP
10473,131,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86775125 40.5634058),CO,2021-02-18,Cameron Pass,COCPCP
10474,60,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86773047 40.56347555),CO,2021-02-18,Cameron Pass,COCPCP
10475,143,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86770961 40.5635521),CO,2021-02-18,Cameron Pass,COCPCP
10476,115,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86768111 40.5636223),CO,2021-02-18,Cameron Pass,COCPCP
10477,120,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86761423 40.56368123),CO,2021-02-18,Cameron Pass,COCPCP
10478,112,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86757151 40.56375195),CO,2021-02-18,Cameron Pass,COCPCP
10479,123,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86750797 40.56382004),CO,2021-02-18,Cameron Pass,COCPCP
10480,124,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86748318 40.56387947),CO,2021-02-18,Cameron Pass,COCPCP
10481,110,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86745815 40.56394964),CO,2021-02-18,Cameron Pass,COCPCP
10482,136,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86741414 40.56402306),CO,2021-02-18,Cameron Pass,COCPCP
10483,126,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86738329 40.56408699),CO,2021-02-18,Cameron Pass,COCPCP
10484,118,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86733907 40.5641689),CO,2021-02-18,Cameron Pass,COCPCP
10485,108,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86729834 40.56423288),CO,2021-02-18,Cameron Pass,COCPCP
10486,111,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86727393 40.56430537),CO,2021-02-18,Cameron Pass,COCPCP
10487,128,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86722512 40.56436644),CO,2021-02-18,Cameron Pass,COCPCP
10488,123,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.8672029 40.56443807),CO,2021-02-18,Cameron Pass,COCPCP
10489,128,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86714054 40.56451947),CO,2021-02-18,Cameron Pass,COCPCP
10490,130,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86704608 40.56454554),CO,2021-02-18,Cameron Pass,COCPCP
10491,123,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86696043 40.56456811),CO,2021-02-18,Cameron Pass,COCPCP
10492,147,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.8668845 40.56459831),CO,2021-02-18,Cameron Pass,COCPCP
10493,134,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86679915 40.56464596),CO,2021-02-18,Cameron Pass,COCPCP
10494,148,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86800455 40.5630794),CO,2021-02-18,Cameron Pass,COCPCP
10495,130,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86807729 40.56311766),CO,2021-02-18,Cameron Pass,COCPCP
10496,128,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86814335 40.56317481),CO,2021-02-18,Cameron Pass,COCPCP
10497,116,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86823064 40.56322467),CO,2021-02-18,Cameron Pass,COCPCP
10498,125,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86829185 40.56326926),CO,2021-02-18,Cameron Pass,COCPCP
10499,104,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86837251 40.56328368),CO,2021-02-18,Cameron Pass,COCPCP
10500,135,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86846956 40.5632627),CO,2021-02-18,Cameron Pass,COCPCP
10501,138,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86856018 40.56322331),CO,2021-02-18,Cameron Pass,COCPCP
10502,130,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86863966 40.56319222),CO,2021-02-18,Cameron Pass,COCPCP
10503,124,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86871773 40.56318339),CO,2021-02-18,Cameron Pass,COCPCP
10504,133,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86880134 40.56316518),CO,2021-02-18,Cameron Pass,COCPCP
10505,131,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86888236 40.56312486),CO,2021-02-18,Cameron Pass,COCPCP
10506,107,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86895293 40.56308424),CO,2021-02-18,Cameron Pass,COCPCP
10507,68,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86903228 40.56303421),CO,2021-02-18,Cameron Pass,COCPCP
10508,87,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86910174 40.56300228),CO,2021-02-18,Cameron Pass,COCPCP
10509,96,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86918223 40.56298177),CO,2021-02-18,Cameron Pass,COCPCP
10510,144,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86924562 40.56294234),CO,2021-02-18,Cameron Pass,COCPCP
10511,154,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86932129 40.56291423),CO,2021-02-18,Cameron Pass,COCPCP
10512,144,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86940867 40.56287974),CO,2021-02-18,Cameron Pass,COCPCP
10513,109,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86946519 40.56282239),CO,2021-02-18,Cameron Pass,COCPCP
10514,128,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86951824 40.56278385),CO,2021-02-18,Cameron Pass,COCPCP
10515,64,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86959048 40.5627784),CO,2021-02-18,Cameron Pass,COCPCP
10516,103,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86964204 40.56283603),CO,2021-02-18,Cameron Pass,COCPCP
10517,113,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86967049 40.56290884),CO,2021-02-18,Cameron Pass,COCPCP
10518,176,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86974753 40.56298325),CO,2021-02-18,Cameron Pass,COCPCP
10519,194,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86984309 40.56300125),CO,2021-02-18,Cameron Pass,COCPCP
10520,93,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86791159 40.56309821),CO,2021-02-10,Cameron Pass,COCPCP
10521,112,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86787155 40.56315312),CO,2021-02-10,Cameron Pass,COCPCP
10522,124,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86780436 40.56320003),CO,2021-02-10,Cameron Pass,COCPCP
10523,115,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86777269 40.56325353),CO,2021-02-10,Cameron Pass,COCPCP
10524,93,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86776366 40.5633114),CO,2021-02-10,Cameron Pass,COCPCP
10525,102,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86774288 40.56335615),CO,2021-02-10,Cameron Pass,COCPCP
10526,130,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86774712 40.56340442),CO,2021-02-10,Cameron Pass,COCPCP
10527,113,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86772913 40.56346222),CO,2021-02-10,Cameron Pass,COCPCP
10528,157,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86771061 40.56354075),CO,2021-02-10,Cameron Pass,COCPCP
10529,117,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.8676748 40.5636083),CO,2021-02-10,Cameron Pass,COCPCP
10530,127,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86762852 40.56366077),CO,2021-02-10,Cameron Pass,COCPCP
10531,115,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86759498 40.56372948),CO,2021-02-10,Cameron Pass,COCPCP
10532,134,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86752513 40.56380218),CO,2021-02-10,Cameron Pass,COCPCP
10533,120,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86749217 40.56385266),CO,2021-02-10,Cameron Pass,COCPCP
10534,114,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86747345 40.56391258),CO,2021-02-10,Cameron Pass,COCPCP
10535,133,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86744126 40.56397823),CO,2021-02-10,Cameron Pass,COCPCP
10536,132,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86739864 40.56404267),CO,2021-02-10,Cameron Pass,COCPCP
10537,148,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86736563 40.56410463),CO,2021-02-10,Cameron Pass,COCPCP
10538,119,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86733667 40.56417191),CO,2021-02-10,Cameron Pass,COCPCP
10539,107,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.8673004 40.56422695),CO,2021-02-10,Cameron Pass,COCPCP
10540,126,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86727608 40.56428697),CO,2021-02-10,Cameron Pass,COCPCP
10541,123,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86723543 40.56434373),CO,2021-02-10,Cameron Pass,COCPCP
10542,128,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86722528 40.56441086),CO,2021-02-10,Cameron Pass,COCPCP
10543,130,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86719 40.56446206),CO,2021-02-10,Cameron Pass,COCPCP
10544,135,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86713522 40.56451623),CO,2021-02-10,Cameron Pass,COCPCP
10545,127,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86705334 40.56455671),CO,2021-02-10,Cameron Pass,COCPCP
10546,61,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86798893 40.56313854),CO,2021-02-10,Cameron Pass,COCPCP
10547,130,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86807534 40.56314901),CO,2021-02-10,Cameron Pass,COCPCP
10548,133,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86813438 40.56317613),CO,2021-02-10,Cameron Pass,COCPCP
10549,112,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86822512 40.56320355),CO,2021-02-10,Cameron Pass,COCPCP
10550,137,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86831035 40.56322607),CO,2021-02-10,Cameron Pass,COCPCP
10551,105,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.8683907 40.56324114),CO,2021-02-10,Cameron Pass,COCPCP
10552,134,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86848535 40.56325221),CO,2021-02-10,Cameron Pass,COCPCP
10553,133,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86856286 40.56320854),CO,2021-02-10,Cameron Pass,COCPCP
10554,130,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86863368 40.56318794),CO,2021-02-10,Cameron Pass,COCPCP
10555,126,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86871412 40.56318025),CO,2021-02-10,Cameron Pass,COCPCP
10556,143,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86880019 40.56316597),CO,2021-02-10,Cameron Pass,COCPCP
10557,139,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86886811 40.56313037),CO,2021-02-10,Cameron Pass,COCPCP
10558,110,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86893219 40.5630935),CO,2021-02-10,Cameron Pass,COCPCP
10559,79,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86899745 40.56305023),CO,2021-02-10,Cameron Pass,COCPCP
10560,65,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86906142 40.56301873),CO,2021-02-10,Cameron Pass,COCPCP
10561,109,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86913175 40.562993),CO,2021-02-10,Cameron Pass,COCPCP
10562,134,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86921821 40.56295273),CO,2021-02-10,Cameron Pass,COCPCP
10563,142,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86929689 40.56291609),CO,2021-02-10,Cameron Pass,COCPCP
10564,176,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86936965 40.56289237),CO,2021-02-10,Cameron Pass,COCPCP
10565,127,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86943172 40.56284631),CO,2021-02-10,Cameron Pass,COCPCP
10566,124,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86946751 40.5627991),CO,2021-02-10,Cameron Pass,COCPCP
10567,110,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86952049 40.56277253),CO,2021-02-10,Cameron Pass,COCPCP
10568,71,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.8695792 40.56278141),CO,2021-02-10,Cameron Pass,COCPCP
10569,111,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86963159 40.56282628),CO,2021-02-10,Cameron Pass,COCPCP
10570,108,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86966908 40.56289436),CO,2021-02-10,Cameron Pass,COCPCP
10571,129,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.86971634 40.56297682),CO,2021-02-10,Cameron Pass,COCPCP
10572,67,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89229818 40.51997201),CO,2021-02-10,Cameron Pass,COCPMR
10573,72,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89226517 40.51990623),CO,2021-02-10,Cameron Pass,COCPMR
10574,83,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89223419 40.51984077),CO,2021-02-10,Cameron Pass,COCPMR
10575,81,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.8922 40.51977477),CO,2021-02-10,Cameron Pass,COCPMR
10576,83,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89216645 40.51971311),CO,2021-02-10,Cameron Pass,COCPMR
10577,90,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89213459 40.51964814),CO,2021-02-10,Cameron Pass,COCPMR
10578,129,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89210081 40.51958089),CO,2021-02-10,Cameron Pass,COCPMR
10579,78,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89206345 40.51952258),CO,2021-02-10,Cameron Pass,COCPMR
10580,91,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89202436 40.51945666),CO,2021-02-10,Cameron Pass,COCPMR
10581,84,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89198675 40.51939586),CO,2021-02-10,Cameron Pass,COCPMR
10582,90,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89194914 40.5193331),CO,2021-02-10,Cameron Pass,COCPMR
10583,95,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89191433 40.51927056),CO,2021-02-10,Cameron Pass,COCPMR
10584,87,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89187604 40.51920983),CO,2021-02-10,Cameron Pass,COCPMR
10585,84,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89184217 40.51914761),CO,2021-02-10,Cameron Pass,COCPMR
10586,90,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89180777 40.51908556),CO,2021-02-10,Cameron Pass,COCPMR
10587,85,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89177342 40.51902468),CO,2021-02-10,Cameron Pass,COCPMR
10588,88,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89174324 40.51896515),CO,2021-02-10,Cameron Pass,COCPMR
10589,87,,SnowMetrics Probe + Mesa2 tablet + Geode GPS unit,Out-of-track,POINT (-105.89171165 40.51890544),CO,2021-02-10,Cameron Pass,COCPMR
